"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1564","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 19:41:55 UTC 2026","passed","Fri Jun 12 19:41:56 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","557","userCanCreateAccountTest()","","Fri Jun 12 19:42:30 UTC 2026","passed","Fri Jun 12 19:42:30 UTC 2026","","uiTests.iteration1.CreateAccountUITest","uiTests.iteration1.CreateAccountUITest","userCanCreateAccountTest"
"","1154","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:24 UTC 2026","passed","Fri Jun 12 19:42:25 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","2916","userCanNotChangeNameTest(String, String) User can NOT change name 123 123","","Fri Jun 12 19:42:16 UTC 2026","passed","Fri Jun 12 19:42:19 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","0","userCanNotTransferMoneyTest(Integer, Integer, Integer, String)","","Fri Jun 12 19:42:35 UTC 2026","skipped","Fri Jun 12 19:42:35 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanNotTransferMoneyTest"
"","3533","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:42:05 UTC 2026","passed","Fri Jun 12 19:42:08 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","876","userCanNotDepositMoneyMore5000Test(String) User can not deposit money > 5000 rouble","","Fri Jun 12 19:42:28 UTC 2026","passed","Fri Jun 12 19:42:29 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyMore5000Test"
"","453","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:32 UTC 2026","passed","Fri Jun 12 19:42:32 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","896","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 19:42:14 UTC 2026","passed","Fri Jun 12 19:42:15 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","2917","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 19:42:19 UTC 2026","passed","Fri Jun 12 19:42:22 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","3650","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:42:08 UTC 2026","passed","Fri Jun 12 19:42:12 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","0","adminCannotCreateUserWithInvalidDataTest()","","Fri Jun 12 19:42:30 UTC 2026","skipped","Fri Jun 12 19:42:30 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCannotCreateUserWithInvalidDataTest"
"","380","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:42:38 UTC 2026","passed","Fri Jun 12 19:42:38 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","405","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username=    , password=Password22$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:42:40 UTC 2026","passed","Fri Jun 12 19:42:41 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","359","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:42:40 UTC 2026","passed","Fri Jun 12 19:42:40 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","914","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 19:42:23 UTC 2026","passed","Fri Jun 12 19:42:24 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","90","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] username=abc%, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:42:41 UTC 2026","passed","Fri Jun 12 19:42:41 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","841","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:33 UTC 2026","passed","Fri Jun 12 19:42:34 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1516","userCanNotTransferMoneyTest(Integer, Integer, Integer) User can NOT transfer money","","Fri Jun 12 19:41:56 UTC 2026","passed","Fri Jun 12 19:41:58 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyTest"
"","0","User can change name","","Fri Jun 12 19:42:12 UTC 2026","skipped","Fri Jun 12 19:42:12 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanChangeNameTest"
"","912","userCanNotChangeNameTest(String, String) User can NOT change name      ","","Fri Jun 12 19:42:15 UTC 2026","passed","Fri Jun 12 19:42:16 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","220","userCanGenerateAuthTokenTest()","","Fri Jun 12 19:42:41 UTC 2026","passed","Fri Jun 12 19:42:41 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1089","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:26 UTC 2026","passed","Fri Jun 12 19:42:27 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","1076","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:27 UTC 2026","passed","Fri Jun 12 19:42:28 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","460","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:42:31 UTC 2026","passed","Fri Jun 12 19:42:31 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","86","adminCanGenerateAuthTokenTest()","","Fri Jun 12 19:42:41 UTC 2026","passed","Fri Jun 12 19:42:42 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","296","userCanCreateAccountTest()","","Fri Jun 12 19:42:41 UTC 2026","passed","Fri Jun 12 19:42:41 UTC 2026","","apiTests.iteration1.CreateAccountTest","apiTests.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","95","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=ab, password=Password22$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Jun 12 19:42:41 UTC 2026","passed","Fri Jun 12 19:42:41 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","882","userCanNotChangeNameTest(String, String) User can NOT change name John John John","","Fri Jun 12 19:42:13 UTC 2026","passed","Fri Jun 12 19:42:14 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","365","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:42:38 UTC 2026","passed","Fri Jun 12 19:42:39 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","0","testTransferWithFraudCheck()","","Fri Jun 12 19:42:30 UTC 2026","skipped","Fri Jun 12 19:42:30 UTC 2026","","apiTests.TransferWithFraudCheckTest","apiTests.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","3479","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:42:01 UTC 2026","passed","Fri Jun 12 19:42:05 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","365","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:42:39 UTC 2026","passed","Fri Jun 12 19:42:39 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1023","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 19:42:22 UTC 2026","passed","Fri Jun 12 19:42:23 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","444","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:42:31 UTC 2026","passed","Fri Jun 12 19:42:32 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","0","adminCanCreateUserTest()","","Fri Jun 12 19:42:30 UTC 2026","skipped","Fri Jun 12 19:42:30 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCanCreateUserTest"
"","3492","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:41:58 UTC 2026","passed","Fri Jun 12 19:42:01 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","1600","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 19:41:53 UTC 2026","passed","Fri Jun 12 19:41:55 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","639","userCanLoginWithCorrectData()","","Fri Jun 12 19:42:29 UTC 2026","passed","Fri Jun 12 19:42:29 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","userCanLoginWithCorrectData"
"","598","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:42:35 UTC 2026","passed","Fri Jun 12 19:42:35 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","1089","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:25 UTC 2026","passed","Fri Jun 12 19:42:26 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","446","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:42:32 UTC 2026","passed","Fri Jun 12 19:42:33 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","511","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:42:30 UTC 2026","passed","Fri Jun 12 19:42:31 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","313","adminCanCreateUserWithCorrectDataTest()","","Fri Jun 12 19:42:40 UTC 2026","passed","Fri Jun 12 19:42:40 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
