"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","964","User can change name","","Thu Jun 11 18:27:06 UTC 2026","passed","Thu Jun 11 18:27:07 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanChangeNameTest"
"","462","userCanNotChangeNameTest(String, String) User can NOT change name","","Thu Jun 11 18:27:07 UTC 2026","passed","Thu Jun 11 18:27:08 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","105","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] username=abc$, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Thu Jun 11 18:27:10 UTC 2026","passed","Thu Jun 11 18:27:10 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","447","userCanNotChangeNameTest(String, String) User can NOT change name","","Thu Jun 11 18:27:09 UTC 2026","passed","Thu Jun 11 18:27:09 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","435","userCanNotChangeNameTest(String, String) User can NOT change name","","Thu Jun 11 18:27:08 UTC 2026","passed","Thu Jun 11 18:27:09 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","90","adminCanGenerateAuthTokenTest()","","Thu Jun 11 18:27:11 UTC 2026","passed","Thu Jun 11 18:27:11 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","819","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Thu Jun 11 18:27:05 UTC 2026","passed","Thu Jun 11 18:27:06 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","2884","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Thu Jun 11 18:26:55 UTC 2026","passed","Thu Jun 11 18:26:58 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","618","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Thu Jun 11 18:26:59 UTC 2026","passed","Thu Jun 11 18:27:00 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","401","adminCanCreateUserWithCorrectDataTest()","","Thu Jun 11 18:27:09 UTC 2026","passed","Thu Jun 11 18:27:10 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","748","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Thu Jun 11 18:27:03 UTC 2026","passed","Thu Jun 11 18:27:04 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","556","User can not deposit money into ANOTHER ACCOUNT","","Thu Jun 11 18:27:02 UTC 2026","passed","Thu Jun 11 18:27:02 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyIntoAnotherAccountTest"
