"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","User can change name","","Fri Jun 12 20:05:01 UTC 2026","skipped","Fri Jun 12 20:05:01 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanChangeNameTest"
"","0","adminCannotCreateUserWithInvalidDataTest()","","Fri Jun 12 20:05:21 UTC 2026","skipped","Fri Jun 12 20:05:21 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCannotCreateUserWithInvalidDataTest"
"","3204","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 20:05:08 UTC 2026","passed","Fri Jun 12 20:05:11 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","414","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:05:32 UTC 2026","passed","Fri Jun 12 20:05:32 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1084","userCanNotChangeNameTest(String, String) User can NOT change name John","","Fri Jun 12 20:05:01 UTC 2026","passed","Fri Jun 12 20:05:02 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","103","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] username=abc$, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:05:33 UTC 2026","passed","Fri Jun 12 20:05:33 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","3860","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:04:53 UTC 2026","passed","Fri Jun 12 20:04:57 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","1236","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:05:15 UTC 2026","passed","Fri Jun 12 20:05:16 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","3127","userCanNotChangeNameTest(String, String) User can NOT change name 123 123","","Fri Jun 12 20:05:05 UTC 2026","passed","Fri Jun 12 20:05:08 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","721","userCanLoginWithCorrectData()","","Fri Jun 12 20:05:20 UTC 2026","passed","Fri Jun 12 20:05:20 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","userCanLoginWithCorrectData"
"","512","User can not deposit money into ANOTHER ACCOUNT","","Fri Jun 12 20:05:25 UTC 2026","passed","Fri Jun 12 20:05:26 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyIntoAnotherAccountTest"
"","112","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=ab, password=Password22$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Jun 12 20:05:33 UTC 2026","passed","Fri Jun 12 20:05:33 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","1064","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 20:05:03 UTC 2026","passed","Fri Jun 12 20:05:04 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","515","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:05:25 UTC 2026","passed","Fri Jun 12 20:05:25 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","399","adminCanCreateUserWithCorrectDataTest()","","Fri Jun 12 20:05:32 UTC 2026","passed","Fri Jun 12 20:05:32 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","516","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:05:23 UTC 2026","passed","Fri Jun 12 20:05:24 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1239","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:05:17 UTC 2026","passed","Fri Jun 12 20:05:18 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","517","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 20:05:22 UTC 2026","passed","Fri Jun 12 20:05:22 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","1046","userCanNotChangeNameTest(String, String) User can NOT change name      ","","Fri Jun 12 20:05:04 UTC 2026","passed","Fri Jun 12 20:05:05 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1027","userCanNotDepositMoneyMore5000Test(String) User can not deposit money > 5000 rouble","","Fri Jun 12 20:05:18 UTC 2026","passed","Fri Jun 12 20:05:20 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyMore5000Test"
"","424","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:05:30 UTC 2026","passed","Fri Jun 12 20:05:31 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","908","User can change name","","Fri Jun 12 20:05:29 UTC 2026","passed","Fri Jun 12 20:05:29 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanChangeNameTest"
"","498","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username=    , password=Password22$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:05:32 UTC 2026","passed","Fri Jun 12 20:05:33 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","1878","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 20:04:40 UTC 2026","passed","Fri Jun 12 20:04:42 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","1266","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:05:16 UTC 2026","passed","Fri Jun 12 20:05:17 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","259","userCanGenerateAuthTokenTest()","","Fri Jun 12 20:05:34 UTC 2026","passed","Fri Jun 12 20:05:34 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1065","userCanNotChangeNameTest(String, String) User can NOT change name John John John","","Fri Jun 12 20:05:02 UTC 2026","passed","Fri Jun 12 20:05:03 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","762","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:05:27 UTC 2026","passed","Fri Jun 12 20:05:28 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
