"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","571","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:51 UTC 2026","passed","Fri Jun 12 19:06:51 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","574","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:06:50 UTC 2026","passed","Fri Jun 12 19:06:51 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","1144","userCanNotChangeNameTest(String, String) User can NOT change name John John John","","Fri Jun 12 19:06:29 UTC 2026","passed","Fri Jun 12 19:06:30 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","3828","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:06:16 UTC 2026","passed","Fri Jun 12 19:06:20 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","283","userCanGenerateAuthTokenTest()","","Fri Jun 12 19:07:02 UTC 2026","passed","Fri Jun 12 19:07:02 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","400","adminCanCreateUserWithCorrectDataTest()","","Fri Jun 12 19:07:00 UTC 2026","passed","Fri Jun 12 19:07:01 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","1090","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 19:06:30 UTC 2026","passed","Fri Jun 12 19:06:31 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","467","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:07:00 UTC 2026","passed","Fri Jun 12 19:07:00 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","459","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:06:58 UTC 2026","passed","Fri Jun 12 19:06:59 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","565","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:51 UTC 2026","passed","Fri Jun 12 19:06:52 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1090","userCanNotChangeNameTest(String, String) User can NOT change name      ","","Fri Jun 12 19:06:31 UTC 2026","passed","Fri Jun 12 19:06:32 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","485","adminCanLoginWithCorrectDataTest()","","Fri Jun 12 19:06:48 UTC 2026","passed","Fri Jun 12 19:06:48 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","adminCanLoginWithCorrectDataTest"
"","396","userCanCreateAccountTest()","","Fri Jun 12 19:07:02 UTC 2026","passed","Fri Jun 12 19:07:02 UTC 2026","","apiTests.iteration1.CreateAccountTest","apiTests.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","125","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=ab, password=Password22$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Jun 12 19:07:01 UTC 2026","passed","Fri Jun 12 19:07:02 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","605","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:52 UTC 2026","passed","Fri Jun 12 19:06:52 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","113","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] username=abc$, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:07:02 UTC 2026","passed","Fri Jun 12 19:07:02 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","3120","userCanNotChangeNameTest(String, String) User can NOT change name 123 123","","Fri Jun 12 19:06:32 UTC 2026","passed","Fri Jun 12 19:06:35 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","584","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:06:49 UTC 2026","passed","Fri Jun 12 19:06:49 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","0","User can change name","","Fri Jun 12 19:06:28 UTC 2026","skipped","Fri Jun 12 19:06:28 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanChangeNameTest"
"","3188","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 19:06:35 UTC 2026","passed","Fri Jun 12 19:06:39 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","3837","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:06:24 UTC 2026","passed","Fri Jun 12 19:06:28 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","5463","userCanNotTransferMoneyMore10000Test(Integer, Integer, Integer) User can NOT transfer money > 10 000","","Fri Jun 12 19:06:01 UTC 2026","passed","Fri Jun 12 19:06:07 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyMore10000Test"
"","760","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:06:54 UTC 2026","passed","Fri Jun 12 19:06:55 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","1315","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:41 UTC 2026","passed","Fri Jun 12 19:06:42 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","577","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:52 UTC 2026","passed","Fri Jun 12 19:06:53 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1265","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:45 UTC 2026","passed","Fri Jun 12 19:06:46 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","3908","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:06:20 UTC 2026","passed","Fri Jun 12 19:06:24 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","1273","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:06:42 UTC 2026","passed","Fri Jun 12 19:06:43 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","1079","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 19:06:39 UTC 2026","passed","Fri Jun 12 19:06:40 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","458","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:06:59 UTC 2026","passed","Fri Jun 12 19:07:00 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1077","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 19:06:40 UTC 2026","passed","Fri Jun 12 19:06:41 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","121","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] username=abc%, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:07:02 UTC 2026","passed","Fri Jun 12 19:07:02 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","896","User can change name","","Fri Jun 12 19:06:57 UTC 2026","passed","Fri Jun 12 19:06:58 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanChangeNameTest"
"","1862","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 19:06:09 UTC 2026","passed","Fri Jun 12 19:06:11 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","727","userCanLoginWithCorrectData()","","Fri Jun 12 19:06:47 UTC 2026","passed","Fri Jun 12 19:06:48 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","userCanLoginWithCorrectData"
"","473","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:06:59 UTC 2026","passed","Fri Jun 12 19:06:59 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","479","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:06:58 UTC 2026","passed","Fri Jun 12 19:06:58 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
