"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","396","adminCanCreateUserWithCorrectDataTest()","","Fri Jun 12 20:23:48 UTC 2026","passed","Fri Jun 12 20:23:48 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","1877","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 20:22:55 UTC 2026","passed","Fri Jun 12 20:22:57 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","5470","userCanNotTransferMoneyMore10000Test(Integer, Integer, Integer) User can NOT transfer money > 10 000","","Fri Jun 12 20:22:50 UTC 2026","passed","Fri Jun 12 20:22:55 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyMore10000Test"
"","428","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:23:47 UTC 2026","passed","Fri Jun 12 20:23:47 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","3103","userCanNotChangeNameTest(String, String) User can NOT change name 123 123","","Fri Jun 12 20:23:20 UTC 2026","passed","Fri Jun 12 20:23:24 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","0","adminCanCreateUserTest()","","Fri Jun 12 20:23:36 UTC 2026","skipped","Fri Jun 12 20:23:36 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCanCreateUserTest"
"","676","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:42 UTC 2026","passed","Fri Jun 12 20:23:43 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","1298","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:30 UTC 2026","passed","Fri Jun 12 20:23:32 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","546","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username=    , password=Password22$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:23:48 UTC 2026","passed","Fri Jun 12 20:23:49 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","1071","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 20:23:28 UTC 2026","passed","Fri Jun 12 20:23:29 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","1130","userCanNotChangeNameTest(String, String) User can NOT change name John","","Fri Jun 12 20:23:16 UTC 2026","passed","Fri Jun 12 20:23:17 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1","testTransferWithFraudCheck()","","Fri Jun 12 20:23:37 UTC 2026","skipped","Fri Jun 12 20:23:37 UTC 2026","","apiTests.TransferWithFraudCheckTest","apiTests.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","1243","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:32 UTC 2026","passed","Fri Jun 12 20:23:33 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","109","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] username=abc%, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:23:49 UTC 2026","passed","Fri Jun 12 20:23:49 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","504","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:40 UTC 2026","passed","Fri Jun 12 20:23:41 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","438","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:23:45 UTC 2026","passed","Fri Jun 12 20:23:46 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","89","adminCanGenerateAuthTokenTest()","","Fri Jun 12 20:23:50 UTC 2026","passed","Fri Jun 12 20:23:50 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","735","userCanLoginWithCorrectData()","","Fri Jun 12 20:23:35 UTC 2026","passed","Fri Jun 12 20:23:36 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","userCanLoginWithCorrectData"
"","524","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 20:23:38 UTC 2026","passed","Fri Jun 12 20:23:39 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","1101","userCanNotChangeNameTest(String, String) User can NOT change name John John John","","Fri Jun 12 20:23:17 UTC 2026","passed","Fri Jun 12 20:23:18 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1296","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:29 UTC 2026","passed","Fri Jun 12 20:23:30 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","498","adminCanLoginWithCorrectDataTest()","","Fri Jun 12 20:23:36 UTC 2026","passed","Fri Jun 12 20:23:36 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","adminCanLoginWithCorrectDataTest"
"","3860","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:12 UTC 2026","passed","Fri Jun 12 20:23:16 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","926","User can change name","","Fri Jun 12 20:23:44 UTC 2026","passed","Fri Jun 12 20:23:45 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanChangeNameTest"
"","1739","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 20:22:57 UTC 2026","passed","Fri Jun 12 20:22:59 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","3811","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:04 UTC 2026","passed","Fri Jun 12 20:23:08 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","1809","userCanNotTransferMoneyTest(Integer, Integer, Integer) User can NOT transfer money","","Fri Jun 12 20:22:59 UTC 2026","passed","Fri Jun 12 20:23:01 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyTest"
"","3195","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 20:23:24 UTC 2026","passed","Fri Jun 12 20:23:27 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","126","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=ab, password=Password22$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Jun 12 20:23:49 UTC 2026","passed","Fri Jun 12 20:23:49 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","1068","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 20:23:27 UTC 2026","passed","Fri Jun 12 20:23:28 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","704","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:41 UTC 2026","passed","Fri Jun 12 20:23:42 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","1058","userCanNotChangeNameTest(String, String) User can NOT change name      ","","Fri Jun 12 20:23:19 UTC 2026","passed","Fri Jun 12 20:23:20 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","0","User can change name","","Fri Jun 12 20:23:16 UTC 2026","skipped","Fri Jun 12 20:23:16 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanChangeNameTest"
"","346","userCanCreateAccountTest()","","Fri Jun 12 20:23:49 UTC 2026","passed","Fri Jun 12 20:23:49 UTC 2026","","apiTests.iteration1.CreateAccountTest","apiTests.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","678","userCanCreateAccountTest()","","Fri Jun 12 20:23:36 UTC 2026","passed","Fri Jun 12 20:23:37 UTC 2026","","uiTests.iteration1.CreateAccountUITest","uiTests.iteration1.CreateAccountUITest","userCanCreateAccountTest"
"","767","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:44 UTC 2026","passed","Fri Jun 12 20:23:44 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","539","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 20:23:38 UTC 2026","passed","Fri Jun 12 20:23:38 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","540","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:40 UTC 2026","passed","Fri Jun 12 20:23:40 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","557","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:23:39 UTC 2026","passed","Fri Jun 12 20:23:39 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","421","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:23:47 UTC 2026","passed","Fri Jun 12 20:23:47 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1097","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 20:23:18 UTC 2026","passed","Fri Jun 12 20:23:19 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","0","adminCannotCreateUserWithInvalidDataTest()","","Fri Jun 12 20:23:36 UTC 2026","skipped","Fri Jun 12 20:23:36 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCannotCreateUserWithInvalidDataTest"
"","0","userCanNotTransferMoneyTest(Integer, Integer, Integer, String)","","Fri Jun 12 20:23:41 UTC 2026","skipped","Fri Jun 12 20:23:41 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanNotTransferMoneyTest"
"","1085","userCanNotDepositMoneyMore5000Test(String) User can not deposit money > 5000 rouble","","Fri Jun 12 20:23:34 UTC 2026","passed","Fri Jun 12 20:23:35 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyMore5000Test"
"","783","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:23:43 UTC 2026","passed","Fri Jun 12 20:23:44 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","419","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:23:46 UTC 2026","passed","Fri Jun 12 20:23:46 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
