"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","adminCannotCreateUserWithInvalidDataTest()","","Fri Jun 12 19:58:07 UTC 2026","skipped","Fri Jun 12 19:58:07 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCannotCreateUserWithInvalidDataTest"
"","1228","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:58:03 UTC 2026","passed","Fri Jun 12 19:58:04 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","534","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username=    , password=Password22$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:58:18 UTC 2026","passed","Fri Jun 12 19:58:19 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","576","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:58:07 UTC 2026","passed","Fri Jun 12 19:58:08 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","1068","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 19:57:58 UTC 2026","passed","Fri Jun 12 19:57:59 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","520","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 19:58:08 UTC 2026","passed","Fri Jun 12 19:58:09 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","3797","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:57:39 UTC 2026","passed","Fri Jun 12 19:57:43 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","422","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:58:17 UTC 2026","passed","Fri Jun 12 19:58:17 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","101","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] username=abc$, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 19:58:19 UTC 2026","passed","Fri Jun 12 19:58:19 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","428","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:58:16 UTC 2026","passed","Fri Jun 12 19:58:16 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","3766","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:57:35 UTC 2026","passed","Fri Jun 12 19:57:39 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","1264","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:58:01 UTC 2026","passed","Fri Jun 12 19:58:02 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","3831","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 19:57:43 UTC 2026","passed","Fri Jun 12 19:57:47 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","528","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:58:10 UTC 2026","passed","Fri Jun 12 19:58:10 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","421","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:58:16 UTC 2026","passed","Fri Jun 12 19:58:16 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","118","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=ab, password=Password22$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri Jun 12 19:58:19 UTC 2026","passed","Fri Jun 12 19:58:19 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","422","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 19:58:16 UTC 2026","passed","Fri Jun 12 19:58:17 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1124","userCanNotChangeNameTest(String, String) User can NOT change name John","","Fri Jun 12 19:57:47 UTC 2026","passed","Fri Jun 12 19:57:48 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1281","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:57:59 UTC 2026","passed","Fri Jun 12 19:58:01 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","538","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 19:58:09 UTC 2026","passed","Fri Jun 12 19:58:10 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1062","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 19:57:49 UTC 2026","passed","Fri Jun 12 19:57:50 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","3191","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 19:57:54 UTC 2026","passed","Fri Jun 12 19:57:57 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
