"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3793","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:06 UTC 2026","passed","Fri Jun 12 20:10:10 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","506","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:37 UTC 2026","passed","Fri Jun 12 20:10:37 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1870","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 20:09:53 UTC 2026","passed","Fri Jun 12 20:09:55 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","770","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:41 UTC 2026","passed","Fri Jun 12 20:10:42 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","400","adminCanCreateUserWithCorrectDataTest()","","Fri Jun 12 20:10:45 UTC 2026","passed","Fri Jun 12 20:10:45 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","761","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:40 UTC 2026","passed","Fri Jun 12 20:10:41 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","480","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username=    , password=Password22$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:10:45 UTC 2026","passed","Fri Jun 12 20:10:46 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","257","userCanGenerateAuthTokenTest()","","Fri Jun 12 20:10:47 UTC 2026","passed","Fri Jun 12 20:10:47 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1269","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:30 UTC 2026","passed","Fri Jun 12 20:10:32 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","3747","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:10 UTC 2026","passed","Fri Jun 12 20:10:14 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","0","adminCannotCreateUserWithInvalidDataTest()","","Fri Jun 12 20:10:34 UTC 2026","skipped","Fri Jun 12 20:10:34 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCannotCreateUserWithInvalidDataTest"
"","477","adminCanLoginWithCorrectDataTest()","","Fri Jun 12 20:10:33 UTC 2026","passed","Fri Jun 12 20:10:34 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","adminCanLoginWithCorrectDataTest"
"","5537","userCanNotTransferMoneyMore10000Test(Integer, Integer, Integer) User can NOT transfer money > 10 000","","Fri Jun 12 20:09:48 UTC 2026","passed","Fri Jun 12 20:09:53 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyMore10000Test"
"","1097","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 20:10:25 UTC 2026","passed","Fri Jun 12 20:10:26 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","516","User can not deposit money into ANOTHER ACCOUNT","","Fri Jun 12 20:10:38 UTC 2026","passed","Fri Jun 12 20:10:39 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyIntoAnotherAccountTest"
"","531","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:37 UTC 2026","passed","Fri Jun 12 20:10:38 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","1029","userCanNotChangeNameTest(String, String) User can NOT change name ","","Fri Jun 12 20:10:16 UTC 2026","passed","Fri Jun 12 20:10:17 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","418","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:10:44 UTC 2026","passed","Fri Jun 12 20:10:45 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","1272","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:29 UTC 2026","passed","Fri Jun 12 20:10:30 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","1053","userCanNotChangeNameTest(String, String) User can NOT change name John John John","","Fri Jun 12 20:10:15 UTC 2026","passed","Fri Jun 12 20:10:16 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1037","userCanNotDepositMoneyMore5000Test(String) User can not deposit money > 5000 rouble","","Fri Jun 12 20:10:32 UTC 2026","passed","Fri Jun 12 20:10:33 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyMore5000Test"
"","1087","userCanNotChangeNameTest(String, String) User can NOT change name John","","Fri Jun 12 20:10:14 UTC 2026","passed","Fri Jun 12 20:10:15 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1803","userCanNotTransferMoneyTest(Integer, Integer, Integer) User can NOT transfer money","","Fri Jun 12 20:09:57 UTC 2026","passed","Fri Jun 12 20:09:59 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferMoneyTest"
"","1730","userCanNotTransferZeroMoneyTest(Integer, Integer, Integer) User can NOT transfer money <=0","","Fri Jun 12 20:09:55 UTC 2026","passed","Fri Jun 12 20:09:57 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanNotTransferZeroMoneyTest"
"","1289","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:26 UTC 2026","passed","Fri Jun 12 20:10:28 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","3763","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:09:59 UTC 2026","passed","Fri Jun 12 20:10:03 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","0","adminCanCreateUserTest()","","Fri Jun 12 20:10:34 UTC 2026","skipped","Fri Jun 12 20:10:34 UTC 2026","","uiTests.iteration1.CreateUserUITest","uiTests.iteration1.CreateUserUITest","adminCanCreateUserTest"
"","1051","userCanNotDepositMoneyTest(String) User can not deposit money <= 0 5000 rouble","","Fri Jun 12 20:10:24 UTC 2026","passed","Fri Jun 12 20:10:25 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanNotDepositMoneyTest"
"","714","userCanLoginWithCorrectData()","","Fri Jun 12 20:10:33 UTC 2026","passed","Fri Jun 12 20:10:33 UTC 2026","","uiTests.iteration1.LoginUserUITest","uiTests.iteration1.LoginUserUITest","userCanLoginWithCorrectData"
"","559","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 20:10:34 UTC 2026","passed","Fri Jun 12 20:10:35 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","692","userCanDepositMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:39 UTC 2026","passed","Fri Jun 12 20:10:39 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanDepositMoneyTest"
"","911","User can change name","","Fri Jun 12 20:10:42 UTC 2026","passed","Fri Jun 12 20:10:42 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanChangeNameTest"
"","499","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:38 UTC 2026","passed","Fri Jun 12 20:10:38 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","3724","userCanTransferMoneyTest(Integer, Integer, Integer) User can transfer money 1 - 10 000 rouble","","Fri Jun 12 20:10:03 UTC 2026","passed","Fri Jun 12 20:10:06 UTC 2026","","uiTests.iteration2.TransferMoneyUITest","uiTests.iteration2.TransferMoneyUITest","userCanTransferMoneyTest"
"","526","userCanDepositMoneyTest(int) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:36 UTC 2026","passed","Fri Jun 12 20:10:37 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanDepositMoneyTest"
"","414","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:10:43 UTC 2026","passed","Fri Jun 12 20:10:43 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","432","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:10:42 UTC 2026","passed","Fri Jun 12 20:10:43 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","410","userCanNotChangeNameTest(String, String) User can NOT change name","","Fri Jun 12 20:10:45 UTC 2026","passed","Fri Jun 12 20:10:45 UTC 2026","","apiTests.iteration2.ChangeNameTest","apiTests.iteration2.ChangeNameTest","userCanNotChangeNameTest"
"","3214","userCanNotChangeNameTest(String, String) User can NOT change name ^$# **& ^$# **&","","Fri Jun 12 20:10:21 UTC 2026","passed","Fri Jun 12 20:10:24 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","3033","userCanNotChangeNameTest(String, String) User can NOT change name 123 123","","Fri Jun 12 20:10:18 UTC 2026","passed","Fri Jun 12 20:10:21 UTC 2026","","uiTests.iteration2.ChangeNameUITest","uiTests.iteration2.ChangeNameUITest","userCanNotChangeNameTest"
"","1259","userCanDepositMoneyTest(String) User can deposit money 1 - 5000 rouble","","Fri Jun 12 20:10:28 UTC 2026","passed","Fri Jun 12 20:10:29 UTC 2026","","uiTests.iteration2.DepositMoneyUITest","uiTests.iteration2.DepositMoneyUITest","userCanDepositMoneyTest"
"","0","userCanNotTransferMoneyTest(Integer, Integer, Integer, String)","","Fri Jun 12 20:10:39 UTC 2026","skipped","Fri Jun 12 20:10:39 UTC 2026","","apiTests.iteration2.TransferMoneyTest","apiTests.iteration2.TransferMoneyTest","userCanNotTransferMoneyTest"
"","88","adminCanGenerateAuthTokenTest()","","Fri Jun 12 20:10:47 UTC 2026","passed","Fri Jun 12 20:10:47 UTC 2026","","apiTests.iteration1.LoginUserTest","apiTests.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","107","adminCanNotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] username=abc%, password=Password22$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Jun 12 20:10:46 UTC 2026","passed","Fri Jun 12 20:10:46 UTC 2026","","apiTests.iteration1.CreateUserTest","apiTests.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest"
"","515","userCanNotDepositMoneyTest(Integer, String) User can not deposit money < 0 or > 5000 rouble","","Fri Jun 12 20:10:36 UTC 2026","passed","Fri Jun 12 20:10:36 UTC 2026","","apiTests.iteration2.DepositMoneyTest","apiTests.iteration2.DepositMoneyTest","userCanNotDepositMoneyTest"
"","0","testTransferWithFraudCheck()","","Fri Jun 12 20:10:34 UTC 2026","skipped","Fri Jun 12 20:10:34 UTC 2026","","apiTests.TransferWithFraudCheckTest","apiTests.TransferWithFraudCheckTest","testTransferWithFraudCheck"
